EEG Fp1_delta,EEG Fp1_theta,EEG Fp1_alpha,EEG Fp1_beta,EEG Fp1_gamma,EEG Fp2_delta,EEG Fp2_theta,EEG Fp2_alpha,EEG Fp2_beta,EEG Fp2_gamma,EEG F3_delta,EEG F3_theta,EEG F3_alpha,EEG F3_beta,EEG F3_gamma,EEG F4_delta,EEG F4_theta,EEG F4_alpha,EEG F4_beta,EEG F4_gamma,EEG F7_delta,EEG F7_theta,EEG F7_alpha,EEG F7_beta,EEG F7_gamma,EEG F8_delta,EEG F8_theta,EEG F8_alpha,EEG F8_beta,EEG F8_gamma,EEG T3_delta,EEG T3_theta,EEG T3_alpha,EEG T3_beta,EEG T3_gamma,EEG T4_delta,EEG T4_theta,EEG T4_alpha,EEG T4_beta,EEG T4_gamma,EEG C3_delta,EEG C3_theta,EEG C3_alpha,EEG C3_beta,EEG C3_gamma,EEG C4_delta,EEG C4_theta,EEG C4_alpha,EEG C4_beta,EEG C4_gamma,EEG T5_delta,EEG T5_theta,EEG T5_alpha,EEG T5_beta,EEG T5_gamma,EEG T6_delta,EEG T6_theta,EEG T6_alpha,EEG T6_beta,EEG T6_gamma,EEG P3_delta,EEG P3_theta,EEG P3_alpha,EEG P3_beta,EEG P3_gamma,EEG P4_delta,EEG P4_theta,EEG P4_alpha,EEG P4_beta,EEG P4_gamma,EEG O1_delta,EEG O1_theta,EEG O1_alpha,EEG O1_beta,EEG O1_gamma,EEG O2_delta,EEG O2_theta,EEG O2_alpha,EEG O2_beta,EEG O2_gamma,EEG Fz_delta,EEG Fz_theta,EEG Fz_alpha,EEG Fz_beta,EEG Fz_gamma,EEG Cz_delta,EEG Cz_theta,EEG Cz_alpha,EEG Cz_beta,EEG Cz_gamma,EEG Pz_delta,EEG Pz_theta,EEG Pz_alpha,EEG Pz_beta,EEG Pz_gamma,label,Subject
8.637457626800901e-11,2.783610912441845e-11,1.723004960851849e-11,1.127319991895443e-11,4.608546558691363e-12,2.134431556751653e-10,2.865757166024042e-11,1.439739034960328e-11,7.001965667883105e-12,3.177404093353582e-12,7.230221156772275e-11,1.742326544808533e-11,7.855709692365001e-12,1.566409943465867e-11,3.241971403672492e-12,5.597574155288924e-11,1.110227733281821e-11,8.710031080055283e-12,1.026933156635571e-11,4.411388022861329e-12,1.188040043569004e-10,2.34586837166931e-11,7.050355075840731e-12,1.015651642525998e-11,1.961578202377151e-12,2.548966973231083e-11,1.008886515911803e-11,6.209208094380526e-12,5.305895899482862e-12,1.732080820066385e-12,3.907845637854766e-11,2.129795167420692e-11,6.508483391199589e-12,9.051630330131852e-12,1.814502266795887e-12,8.631580435995943e-12,7.543527810234408e-12,3.721299907805582e-12,1.188880229485197e-11,3.720015217466709e-12,2.793146461293289e-11,1.465120614233074e-11,6.577598681850751e-12,1.604776294223298e-11,3.447580522555884e-12,1.934159314198175e-11,1.367668897248811e-11,6.712369637391462e-12,1.473990501457353e-11,3.594358826453714e-12,8.685563993439417e-11,4.087759198126805e-11,4.988591135574738e-12,8.976826436527324e-12,2.329484227876663e-12,1.475540022036928e-11,5.285954211330716e-12,3.856108779632995e-12,1.761643062574332e-11,4.396828275257455e-12,1.508122085611377e-11,1.306684313784126e-11,5.570913060830386e-12,1.878197755476367e-11,3.779915487773238e-12,2.027475317538418e-11,1.061357131391111e-11,4.298690421128591e-12,3.496211355827499e-11,5.697395970033728e-12,1.875898407145091e-11,9.135772478090733e-12,3.840728722206173e-12,1.871361197568467e-11,3.996595624379807e-12,2.426207371293576e-11,1.158727322796286e-11,3.791877291200473e-12,2.781274940461783e-11,3.234407315199202e-12,7.32639579333701e-11,1.632314389506988e-11,1.088353475984886e-11,1.446519506122163e-11,3.306658528516776e-12,1.632442187410727e-11,1.421913110578237e-11,1.044004279522781e-11,1.560388313475718e-11,3.20353641900224e-12,1.011252151454233e-10,3.35765606645347e-11,7.439744626304082e-12,2.430254723649403e-11,4.108005887977293e-12,1,Subject05
9.498849279991507e-11,3.157420710289086e-11,1.479111225247276e-11,1.431099871651172e-11,4.978774644638952e-12,1.073952025337342e-10,1.835924901293965e-11,9.980160569379095e-12,1.177968924214968e-11,3.818501815188247e-12,2.935518541277079e-11,6.687223967495944e-12,4.165919089776157e-12,1.581287216242546e-11,4.72216545589981e-12,1.951046434468068e-11,4.372832758780597e-12,4.871291513646723e-12,1.366871271148378e-11,6.267923870327823e-12,1.393320477540602e-10,2.143617993653513e-11,6.240350771271385e-12,1.04040193980569e-11,3.881590938875138e-12,3.796642217092186e-11,5.425355107585181e-12,3.547418497084124e-12,7.25668772520305e-12,2.825531827625663e-12,2.681643282170208e-11,6.030601657095079e-12,5.03716282315427e-12,1.057498820342602e-11,2.615020639841155e-12,1.101315904509006e-11,7.196539095578597e-12,1.567385331793834e-12,1.460262783752196e-11,3.998616357487918e-12,1.467844154487864e-11,4.260820715871816e-12,2.751877487366861e-12,1.513754858353826e-11,4.51251619305683e-12,8.924654004476987e-12,3.400143421214664e-12,3.551495918795955e-12,1.781788305021419e-11,6.823100385249035e-12,3.512930265521121e-11,2.539849834886958e-11,3.062556964004439e-12,9.003927094080532e-12,2.374823836486567e-12,8.444142048290186e-12,3.965534689594491e-12,4.170459358726274e-12,2.105034062712842e-11,4.7130706844673e-12,9.623503124918087e-12,5.641625479438019e-12,5.867765500760535e-12,1.843490832898427e-11,3.949424966709995e-12,5.860244674357909e-12,6.657328310820132e-12,1.03158275158359e-11,2.817377059492784e-11,7.119549118313213e-12,7.653618492794438e-12,4.061274084939157e-12,7.104480926242841e-12,2.076633473391821e-11,4.026265096704069e-12,1.096884694824711e-11,6.760999399410092e-12,7.480438814194205e-12,2.68405229765036e-11,3.758835502139126e-12,2.802627454957543e-11,5.855353193195476e-12,4.377740291321785e-12,1.676233362360247e-11,5.161904489693325e-12,3.013681843056722e-11,4.949975587463751e-12,5.698037388331665e-12,1.709566218689263e-11,5.443494230928116e-12,6.611367132061869e-11,2.383078227748605e-11,1.502674215513764e-11,2.351842446566977e-11,4.960082501271795e-12,1,Subject05
1.702595204740672e-10,3.376862961901017e-11,1.413931843231041e-11,1.988915661456915e-11,4.291898278486381e-12,8.706880785937816e-11,1.71664276622821e-11,6.35783149560441e-12,2.25612244990561e-11,2.12795030909851e-12,3.988379487146753e-11,1.475198364637251e-11,3.964693722219348e-12,2.590509173939181e-11,4.612701690422306e-12,3.741702989205274e-11,1.142409761886356e-11,3.728435194846438e-12,2.795977880302722e-11,6.179544156279477e-12,1.66605290228639e-10,2.239953356012908e-11,6.113105443350116e-12,2.040085304101068e-11,4.293130988226471e-12,6.764147314608341e-11,7.185328113882047e-12,4.405108177930929e-12,1.292220570057077e-11,2.83413032329674e-12,1.046129534035667e-11,4.613268280678474e-12,6.512375759017871e-12,1.460110600056575e-11,2.278923388273992e-12,1.609764819039267e-11,1.006711516861777e-11,2.352084838398594e-12,2.071316038011187e-11,4.081373371716659e-12,1.660256965966208e-11,8.500661250695525e-12,6.489518077175395e-12,2.524401050471253e-11,4.269980967168229e-12,1.9206982930138e-11,1.009818329424808e-11,1.740984211833763e-12,3.159100935188748e-11,7.535109660674496e-12,3.38394283868329e-11,1.780957230267083e-11,5.439944182964449e-12,7.689513448595774e-12,3.302883265380433e-12,9.161246889309608e-12,5.040930299229893e-12,5.53007367335948e-12,3.434107265255771e-11,5.037158385879317e-12,5.45574081935503e-12,8.031745559818986e-12,7.753860038191122e-12,2.389500362315648e-11,3.112067109938915e-12,1.178412431109044e-11,9.477839762786498e-12,9.249999443596536e-12,4.547914009591338e-11,6.947030243501484e-12,1.028669342416502e-11,8.966834400075676e-12,6.841355494259025e-12,8.688927990021055e-11,4.589415276323548e-12,1.206365065737969e-11,6.788465788217964e-12,6.079375225602298e-12,1.019119157539232e-10,5.878435163088727e-12,3.863377523969706e-11,1.466173538440044e-11,4.100334954717231e-12,2.934935295419213e-11,5.291361659456046e-12,4.925386062845456e-11,1.014502596381029e-11,4.955189390706302e-12,2.98245830204758e-11,5.719108680744263e-12,1.60753975821167e-10,2.093595163955352e-11,1.076507017293826e-11,3.79050812264325e-11,4.846499306651489e-12,1,Subject05
2.401055874640623e-10,3.472781439527075e-11,1.82736847687907e-11,3.206571420560085e-11,6.02842840739697e-12,6.654595812690372e-11,2.109384967509912e-11,1.208168069801891e-11,2.951186060709827e-11,3.602026827055897e-12,3.366137686372917e-11,1.543027786547482e-11,9.045476191265099e-12,3.448142498272711e-11,6.847792101332631e-12,3.475661252592265e-11,1.48317737698085e-11,9.47800675031955e-12,3.753498480070017e-11,6.803744717182519e-12,9.740775808072315e-11,1.752456958803221e-11,9.966361622826174e-12,2.818691118861278e-11,5.31653578085167e-12,5.633284588062948e-11,7.522113243258579e-12,5.692123067474982e-12,1.887082435306993e-11,3.147897358276008e-12,4.481486407294114e-11,8.119799380589794e-12,5.385647850063536e-12,1.734827504952534e-11,4.88575401346733e-12,2.257468885034443e-11,8.257894902431472e-12,6.158952937802785e-12,4.370812549327653e-11,5.010487872511407e-12,2.513584897763583e-11,8.264004043262168e-12,5.708913044107428e-12,3.824374300898373e-11,7.90794275884032e-12,2.936155130306848e-11,1.03454636722994e-11,5.9138214947965e-12,5.344049533374245e-11,8.744478355126658e-12,4.565700745603522e-11,1.894465207814484e-11,4.656095245171385e-12,1.570794545926636e-11,4.203376958313416e-12,3.186954105545858e-11,8.16598820372038e-12,7.938989169065715e-12,9.375228119804167e-11,5.526991879051342e-12,3.174987442844117e-11,7.954031152434307e-12,4.432928666172518e-12,9.969800966224107e-11,8.956323276004861e-12,5.567444541667789e-11,9.533539249635607e-12,7.921800238080502e-12,2.435769645714582e-10,1.097025711290041e-11,3.447727430444478e-11,9.8722691143112e-12,7.585218434599814e-12,3.321050303614362e-10,1.049711829980169e-11,3.623844265937315e-11,6.876300519474575e-12,7.091123325122324e-12,3.652100801190327e-10,1.044557570456454e-11,3.143762544546646e-11,1.783466671196855e-11,9.295021070337556e-12,3.668443091247121e-11,6.806092955179589e-12,4.336961911616309e-11,1.077548471479893e-11,8.824847210245023e-12,4.05687595385424e-11,8.543854489597644e-12,1.900489401331027e-10,2.689586486733179e-11,8.749790426519379e-12,1.751738140338775e-10,1.094773271863248e-11,1,Subject05
1.871891727848191e-10,2.636850011011648e-11,1.33699701772763e-11,2.462961135394253e-11,4.065548639383492e-12,7.250712680329555e-11,1.293627617245006e-11,1.239142578486061e-11,2.208210178462357e-11,2.790386147369174e-12,3.500508450456036e-11,1.154096462274004e-11,1.111617299625174e-11,2.688443685512413e-11,5.925407111100119e-12,2.895656823311698e-11,7.466302981244837e-12,9.988972564983927e-12,2.98692571657351e-11,4.351647671028986e-12,7.017502431627497e-11,1.739524804352806e-11,1.723575581196552e-11,1.575266617456891e-11,4.310084313177331e-12,1.628853364508633e-11,4.423215359256125e-12,4.788221689586736e-12,1.408543840981168e-11,1.738246587864901e-12,2.73645426843088e-11,1.098718669989892e-11,5.316394324553427e-12,1.461608020314275e-11,3.535532693145314e-12,1.175529827710155e-11,7.352694533161749e-12,5.508148481100924e-12,2.77036215844128e-11,4.051474671049594e-12,2.785780156180591e-11,8.457529813250217e-12,7.995082511580504e-12,3.086458739536221e-11,5.91175215255807e-12,2.929772508799856e-11,5.759609273041456e-12,7.159873515715822e-12,4.169615010032155e-11,6.018940822901985e-12,3.647491489312024e-11,1.943384193696748e-11,4.187962535086065e-12,1.553915333445189e-11,2.508822923689807e-12,1.390841193628911e-11,4.938281690805892e-12,5.44375254816187e-12,7.453788298381425e-11,5.4429045742152e-12,3.456196262395937e-11,6.843313814160864e-12,5.363761086442401e-12,8.948050467956355e-11,6.595033777869734e-12,3.913851549616958e-11,6.704208627248873e-12,1.005179747728662e-11,2.201130599068267e-10,8.911308659103715e-12,4.051907776324614e-11,5.490470736190272e-12,6.568195327366416e-12,3.031547591897109e-10,9.741538582437265e-12,4.230668631278101e-11,5.571331503472235e-12,7.120503398755076e-12,3.516169193652924e-10,1.011648519662028e-11,3.549168698870005e-11,8.232250381762579e-12,1.06023318957946e-11,3.112468741339637e-11,6.101360902169262e-12,3.156988425163772e-11,4.627292598347769e-12,8.383017175825811e-12,3.603562725408808e-11,6.147615484340177e-12,5.705990203151229e-11,1.591934804197594e-11,4.788966122048821e-12,1.464150303198926e-10,8.9856061325505e-12,1,Subject05
1.481131763500932e-10,3.821473664753416e-11,1.505109406429085e-11,1.578188389827441e-11,4.406870116248619e-12,8.34208538053361e-11,1.94202157411738e-11,1.064207272466438e-11,2.066380614647063e-11,4.210081064787202e-12,2.762349563014484e-11,1.146928205697962e-11,9.484873114689801e-12,2.787302444069995e-11,5.108274303416361e-12,2.351345658871698e-11,9.68140378277518e-12,9.904060243303975e-12,3.016881644428302e-11,5.554156438587918e-12,7.406506446631356e-11,1.204821529369212e-11,1.238896889336877e-11,1.125862579826846e-11,4.958955803230445e-12,2.121960091938719e-11,9.699363345049143e-12,4.905374473268113e-12,1.237373415955093e-11,2.055727565250264e-12,1.441480678193565e-11,1.099401574435527e-11,6.013119280135536e-12,1.722839011965192e-11,3.008244010633895e-12,9.157707542855677e-12,1.67411114496909e-11,4.452220144634307e-12,2.754196832985956e-11,3.779648941941951e-12,1.289608446443007e-11,7.836918941946246e-12,7.828325325575873e-12,2.53978914440232e-11,3.54697534818451e-12,1.13332824886855e-11,9.549954539848452e-12,6.769815352244906e-12,3.20153344853508e-11,4.622222838834395e-12,5.971583357590017e-11,2.584441528893839e-11,5.514922223610014e-12,2.311938817379164e-11,2.495220494371058e-12,1.085502841742242e-11,3.519173186731087e-12,3.963344260516498e-12,5.498447859377876e-11,7.836969004805215e-12,1.93879153779358e-11,3.7751521251684e-12,4.333356141318448e-12,3.744907827758369e-11,5.474889811945114e-12,1.189561054342301e-11,3.908195835249827e-12,5.995439147366033e-12,6.009960812261713e-11,7.796057403533346e-12,3.230191521671865e-11,1.656052739883238e-12,1.898078152268194e-12,1.157120401839206e-10,6.109736397535069e-12,3.269448580606942e-11,1.795229124444678e-12,1.43417198862424e-12,1.26027382620403e-10,6.031387863819644e-12,3.608546945942708e-11,1.185758759004579e-11,9.99219994192844e-12,3.576647984252213e-11,4.477839669429429e-12,1.626900627152055e-11,7.837751054632398e-12,9.43331442956239e-12,3.133059374481402e-11,3.82978363737663e-12,1.317210472797345e-10,1.192545741201966e-11,8.716524673193426e-12,4.698005572125276e-11,6.411226596542479e-12,1,Subject05
1.343053832437587e-10,3.004359800407647e-11,8.593296705402982e-12,2.061626807484672e-11,4.838361394402843e-12,1.034553982599584e-10,2.695824185519937e-11,1.796457158488333e-11,1.925100885466413e-11,4.932870400493569e-12,1.292337378884661e-11,1.650988468232385e-11,1.505007942762435e-11,2.907311901501027e-11,5.108381634549465e-12,1.654033491278585e-11,1.476239392174034e-11,1.610944275486928e-11,2.840922857102829e-11,7.037015770214812e-12,9.652218574812711e-11,1.505110131254427e-11,1.206757090447067e-11,1.347255064501862e-11,3.145825499229793e-12,2.01332426815489e-11,1.312750638782845e-11,7.691227213986347e-12,1.399782169116042e-11,2.478201335874366e-12,1.269976129800468e-11,1.273028898645742e-11,5.831173006804491e-12,1.714007123399571e-11,3.295562854329867e-12,6.969711299980417e-12,2.082920849605886e-11,1.21338980689341e-11,3.61634884475456e-11,5.032146880807643e-12,6.939364476691363e-12,8.886913624628306e-12,1.260825674107255e-11,2.840123201383768e-11,3.826259770037436e-12,9.348097285028902e-12,1.180777559175622e-11,1.594387373970523e-11,3.537724457177132e-11,7.436706201620238e-12,7.33010767167567e-11,2.690690565594197e-11,6.752077739071212e-12,2.360386467000312e-11,3.063901855876706e-12,1.103436472907727e-11,5.177340707499135e-12,5.324788020690862e-12,7.357562357864218e-11,5.802994542711786e-12,2.136733042365296e-11,5.998453463669533e-12,5.232745364539962e-12,5.897767808870769e-11,5.503245256750054e-12,1.885214267196405e-11,7.958231222107587e-12,1.145559155603204e-11,1.154618809175848e-10,7.317727868159313e-12,2.406301045748905e-11,5.724891025492484e-12,3.865716242328007e-12,1.83454618210085e-10,7.805992552994951e-12,1.99106693723142e-11,6.169302374915111e-12,3.720736050489402e-12,2.266186071900539e-10,7.046638808787236e-12,1.961368131154697e-11,1.49450957795783e-11,2.327673956404385e-11,3.422880481394999e-11,4.632188462351923e-12,1.2445369800955e-11,1.262012816784342e-11,2.207914267455807e-11,3.523351977068253e-11,5.504124090640949e-12,9.03555695084031e-11,1.854705788067562e-11,9.900408297988425e-12,9.399902025482385e-11,6.868101948840634e-12,1,Subject05
1.153275700092684e-10,3.445153982991293e-11,1.073031174608667e-11,1.497509666847236e-11,5.886655239009355e-12,8.286355011506533e-11,2.869457818263995e-11,1.440894208005531e-11,1.495779546894516e-11,3.301988949651277e-12,1.668962570956406e-11,2.056601541493053e-11,1.136078910362058e-11,2.30549797435578e-11,5.308071222368748e-12,1.327892251484223e-11,1.406623379641107e-11,9.746661454452255e-12,2.691905780143124e-11,5.802219723630302e-12,5.852337771636934e-11,3.65658819013723e-11,1.277977099350777e-11,1.086543070523618e-11,4.230561523894748e-12,8.903630484507738e-12,1.464925643729178e-11,5.555368119923121e-12,1.30710451330404e-11,2.188921385503576e-12,1.813892162155949e-11,1.692297084685608e-11,7.379169291400037e-12,1.155805883266169e-11,3.299778601379826e-12,1.761309370406918e-11,1.311649642044813e-11,3.532262279262262e-12,2.595820633101807e-11,4.238674129060171e-12,8.364340771655198e-12,1.343989578603736e-11,9.939271142788152e-12,1.989669396455444e-11,5.129339552089381e-12,1.048346755800943e-11,1.318428376161473e-11,5.914109764362996e-12,3.173967236429864e-11,7.861582217435849e-12,7.50151418313323e-11,3.284005747822403e-11,7.630116483592026e-12,1.151327437139943e-11,3.901742725157534e-12,1.864982419054885e-11,9.124454824246835e-12,1.766098115150312e-12,4.60142532857292e-11,6.532660850697015e-12,2.586989473285983e-11,1.158828343570444e-11,6.335544395633789e-12,3.318198614372509e-11,7.057135063282899e-12,2.982999349239609e-11,1.770755906478149e-11,6.454837645049514e-12,6.759719535375141e-11,8.732361754987739e-12,2.959567710941122e-11,1.002287882347609e-11,4.339418041324825e-12,9.961445471025816e-11,5.792041115678885e-12,2.377287858725063e-11,1.065260205530898e-11,3.856422028242084e-12,1.351587165176045e-10,6.15638800566484e-12,1.964807550366514e-11,1.57884110861678e-11,1.40890750415662e-11,2.749560856944541e-11,6.371622441301018e-12,1.737110061895062e-11,1.72761863261619e-11,1.153777477903758e-11,2.522186610093541e-11,6.71179971077497e-12,1.220550537219229e-10,3.197904687769405e-11,8.818130005213233e-12,5.866700986322933e-11,6.578730360337466e-12,1,Subject05
2.009855499533486e-10,2.966228287896685e-11,1.258831067728404e-11,1.420716600974522e-11,6.0426080078648e-12,6.309016545756643e-11,1.89955722311885e-11,1.58861971875753e-11,1.78684666793843e-11,3.337778210589517e-12,2.352941058356857e-11,2.142875192807183e-11,1.405660122613321e-11,2.408700971424655e-11,3.768336285468796e-12,2.679258758771487e-11,1.161743404405926e-11,1.0085599206985e-11,2.598918252402307e-11,6.617750832396589e-12,1.853784563079162e-10,3.269971403746066e-11,1.890166168300329e-11,1.370360330411934e-11,2.830996587994623e-12,3.746232715111483e-11,1.141082837845692e-11,8.697638104986871e-12,1.164666541355634e-11,2.237655598501809e-12,2.431001382472959e-11,8.701639528019062e-12,6.132892625195602e-12,1.358620944805793e-11,3.203138317840145e-12,2.617708098449813e-11,1.097334471686607e-11,3.663119340008394e-12,2.158545709963561e-11,4.553535516236365e-12,2.615731171022062e-11,1.1482640662284e-11,8.795611849036494e-12,2.47252632474896e-11,4.818372701774788e-12,3.107765966940407e-11,1.210939087531169e-11,6.836345335508842e-12,3.135248707934987e-11,6.057705823148712e-12,4.609742616645909e-11,3.141168943639388e-11,4.588336892334606e-12,1.407236792040546e-11,2.98401066129961e-12,1.600314335160931e-11,9.045717811637608e-12,6.854237571764111e-12,9.185984834725137e-11,1.14530478352543e-11,1.007762367838103e-11,1.008290361930946e-11,7.299673482669223e-12,3.760839732746907e-11,7.915899003473014e-12,1.56884940623523e-11,1.179973727319661e-11,7.616612201316546e-12,1.274417974365976e-10,8.252557308397822e-12,1.133758158899057e-11,7.976913355435712e-12,8.527386144078715e-12,1.028938988098936e-10,7.412467950758765e-12,1.023816817627956e-11,9.534563947237108e-12,7.121576765215567e-12,1.742716745369322e-10,6.772656884399645e-12,4.201778109442651e-11,1.394922985304181e-11,1.269201799350792e-11,2.850597679358233e-11,4.658668145207878e-12,2.2094752973762e-11,1.412677239933611e-11,1.2287906526445e-11,2.631733602326707e-11,4.869785830540763e-12,5.336261026908178e-11,1.748401559782893e-11,8.545399963677148e-12,6.832104315460306e-11,6.134413360541385e-12,1,Subject05
1.870240597761058e-10,4.893397451542782e-11,1.193549337975578e-11,1.882351328877008e-11,5.064445292740126e-12,5.567029749785842e-11,9.796657846693403e-12,1.343754006950677e-11,1.936285509273895e-11,3.051450533543599e-12,2.674627825890677e-11,1.161201208221488e-11,8.32325843104888e-12,2.050981598723084e-11,3.513908345880656e-12,2.569938355736656e-11,9.612744516259635e-12,9.383704611957744e-12,2.492100227808545e-11,3.550980863061896e-12,1.932521032968438e-10,2.261997827705885e-11,1.098627829321161e-11,1.421139059094179e-11,2.96165467578393e-12,2.744047346585578e-11,8.578543438366266e-12,5.861555973868677e-12,1.038418950734965e-11,1.429010439842864e-12,3.713900381219257e-11,4.388476283444122e-12,4.363221926887787e-12,1.50868118155482e-11,3.772313838189592e-12,1.406170364518318e-11,1.254954966796413e-11,7.494329131810354e-12,2.596513363207806e-11,2.029052459225742e-12,2.204149555388035e-11,9.173835181791234e-12,4.000864450175164e-12,1.987413165553485e-11,4.699937321096674e-12,6.045838890053842e-11,1.123554748487225e-11,6.071264435394481e-12,3.516944003640133e-11,3.06121027519513e-12,3.23400001842954e-11,2.747906878717149e-11,3.947282808417498e-12,1.120775547506622e-11,3.676090852886683e-12,6.442139234456741e-12,6.556270055026547e-12,7.736997443521387e-12,6.140353367851806e-11,5.925379281427562e-12,1.605843601539164e-11,1.693362524219227e-11,6.01206356303701e-12,3.015931914746069e-11,8.689317071971324e-12,1.4686603328048e-11,1.370067171611061e-11,6.408026322136468e-12,1.18211240441435e-10,4.275456595780942e-12,2.306106139350868e-11,1.429851363622184e-11,5.88314847023518e-12,6.507856126903174e-11,7.879245438599627e-12,2.233795005673719e-11,1.097059940949652e-11,3.534439804042768e-12,1.353098008366435e-10,5.449541751455566e-12,2.957893990894807e-11,1.103727838967407e-11,1.186339193158614e-11,2.160501364885069e-11,4.05655485165094e-12,2.905218299523817e-11,8.673135816009413e-12,8.104990591026016e-12,2.487608613495303e-11,3.699763975568769e-12,3.98953806123215e-11,2.170926113188423e-11,1.144098318819569e-11,6.053330462711136e-11,5.327273040226346e-12,1,Subject05
